stdio    D         file_stdio.c:109  file_stdio_fopen                 [   0.00000] opening F:\C-projects\C-games\blasteroids\SELF-CONTAINED\bin\Debug\allegro5.cfg r
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34480] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34480] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34482] added dtor for sample_instance 0354F480, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34483] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34484] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34489] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34491] added dtor for sample_instance 0354F570, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34492] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34493] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34494] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34495] added dtor for sample_instance 03550758, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34496] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34497] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34498] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34499] added dtor for sample_instance 03550A28, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34500] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34501] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34502] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34503] added dtor for sample_instance 03550B18, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34504] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34505] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34506] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34507] added dtor for sample_instance 03550578, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34509] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34509] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34510] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34511] added dtor for sample_instance 03550C08, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34512] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34514] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34515] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34516] added dtor for sample_instance 03550CF8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34517] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34518] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34518] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34519] added dtor for sample_instance 03550DE8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34521] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34521] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34522] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34523] added dtor for sample_instance 03550ED8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34524] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34525] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34526] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34527] added dtor for sample_instance 03550FC8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34528] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34529] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34531] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34532] added dtor for sample_instance 03550488, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34533] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34534] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34535] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34538] added dtor for sample_instance 035501B8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34541] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34542] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34544] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34546] added dtor for sample_instance 035502A8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34549] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34551] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34552] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34554] added dtor for sample_instance 03550398, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34557] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34559] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34561] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34564] added dtor for sample_instance 03550668, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34566] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34568] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34570] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34572] added dtor for sample_instance 03550938, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34574] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34576] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34579] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34581] added dtor for sample_instance 03550848, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34583] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34585] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34587] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34592] added dtor for sample_instance 035523A8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34594] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34596] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34598] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34600] added dtor for sample_instance 03553488, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34623] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34625] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34626] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34628] added dtor for sample_instance 03553938, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34631] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34633] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34637] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34640] added dtor for sample_instance 03553848, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34642] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34643] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34645] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34647] added dtor for sample_instance 03552DF8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34649] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34651] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34653] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34656] added dtor for sample_instance 035521C8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34658] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34661] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34663] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34665] added dtor for sample_instance 035522B8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34668] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34670] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34672] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34675] added dtor for sample_instance 03553CF8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34677] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34678] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34681] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34684] added dtor for sample_instance 03553668, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34687] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34689] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34691] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34693] added dtor for sample_instance 03553758, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34695] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34697] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34699] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34701] added dtor for sample_instance 03552FD8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34703] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34705] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34707] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34709] added dtor for sample_instance 03552EE8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34712] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34715] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34716] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34719] added dtor for sample_instance 03552678, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34721] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34723] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34725] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34727] added dtor for sample_instance 035530C8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34730] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34732] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34733] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34736] added dtor for sample_instance 03551FE8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34739] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34741] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34742] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34745] added dtor for sample_instance 03553578, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34748] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34749] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34751] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34754] added dtor for sample_instance 03552D08, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34757] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34759] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34761] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34764] added dtor for sample_instance 03553B18, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34766] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34769] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34771] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34773] added dtor for sample_instance 03552A38, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34775] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34777] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34779] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34782] added dtor for sample_instance 03552498, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34784] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34786] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34787] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34790] added dtor for sample_instance 03553C08, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34792] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34794] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34796] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34799] added dtor for sample_instance 035531B8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34802] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34804] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34806] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34809] added dtor for sample_instance 03552588, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34812] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34815] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34816] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34819] added dtor for sample_instance 03552768, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34822] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34824] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34827] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34830] added dtor for sample_instance 03552C18, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34833] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34834] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34837] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34839] added dtor for sample_instance 03552858, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34841] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34843] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34844] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34846] added dtor for sample_instance 035520D8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34847] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34849] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34850] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34852] added dtor for sample_instance 03552948, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34854] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34855] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34857] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34858] added dtor for sample_instance 03552B28, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34860] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34861] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34863] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34864] added dtor for sample_instance 03553A28, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34866] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34867] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34869] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34871] added dtor for sample_instance 035532A8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34872] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34874] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34875] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34877] added dtor for sample_instance 03553398, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34878] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34880] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34881] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34883] added dtor for sample_instance 03553DE8, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34884] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34886] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34887] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34892] added dtor for sample_instance 03555A00, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34894] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34895] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34897] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34899] added dtor for sample_instance 03555CD0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34900] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34902] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34903] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34905] added dtor for sample_instance 03554DD0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34907] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34908] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34909] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34911] added dtor for sample_instance 03554BF0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34913] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34914] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34916] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34917] added dtor for sample_instance 03554CE0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34919] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34920] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34922] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34924] added dtor for sample_instance 03556180, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34925] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34927] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34928] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34929] added dtor for sample_instance 03555370, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34931] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34932] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34934] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34936] added dtor for sample_instance 03556090, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34939] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34941] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34942] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34944] added dtor for sample_instance 03555AF0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34946] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34948] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34949] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34951] added dtor for sample_instance 03555EB0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34953] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34954] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34956] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34958] added dtor for sample_instance 03556630, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34960] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34962] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34963] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34965] added dtor for sample_instance 03555FA0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34966] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34968] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34969] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34971] added dtor for sample_instance 03555280, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34973] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34974] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34975] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34977] added dtor for sample_instance 03556540, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34979] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34980] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34981] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34983] added dtor for sample_instance 03555460, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34984] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34986] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34987] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34989] added dtor for sample_instance 03555550, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34990] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34992] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34993] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.34995] added dtor for sample_instance 03555640, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.34996] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34998] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.34999] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.35001] added dtor for sample_instance 03556270, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.35003] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35004] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35006] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.35007] added dtor for sample_instance 03554EC0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.35009] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35010] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35012] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.35013] added dtor for sample_instance 03554FB0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.35015] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35016] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35018] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.35020] added dtor for sample_instance 03555730, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.35022] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35023] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35024] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.35026] added dtor for sample_instance 03555820, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.35028] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35029] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35030] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.35032] added dtor for sample_instance 03555910, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.35033] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35037] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35040] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.35043] added dtor for sample_instance 03555DC0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.35045] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35047] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35049] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.35052] added dtor for sample_instance 03555BE0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.35055] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35057] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35059] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.35062] added dtor for sample_instance 03556360, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.35065] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35067] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35069] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.35071] added dtor for sample_instance 035550A0, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.35074] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35077] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35079] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.35082] added dtor for sample_instance 03556450, func 61DBB8F3
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.35084] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35086] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.35089] 
